report_id,date,house,company,issue,stance_score,summary,source_page
2026-03-24_한화투자증권_LGES,2026-03-24,한화투자증권,LG에너지솔루션,유럽EV,1,EU가 3월 4일 발표한 산업가속화법(IAA)의 탈중국 세부내용이 강력하게 구체화될 경우 유럽 공장 가동률이 2025년 40%대에서 2028년 60~80% 수준까지 회복될 수 있다,1
2026-03-24_한화투자증권_LGES,2026-03-24,한화투자증권,LG에너지솔루션,북미EV,-1,얼티엄셀즈 가동 중단 여파로 1분기 자동차전지 매출이 전분기 대비 23% 하락할 것으로 전망되며 미국 EV 시장 부진과 가동률 저하가 지속되고 있다,1
2026-03-24_한화투자증권_LGES,2026-03-24,한화투자증권,LG에너지솔루션,LFP,1,2026년부터 고전압 미드니켈 및 LFP 등 저가 배터리 라인업 양산을 시작해 유럽 시장 점유율 확대를 위한 발판을 마련할 계획이다,1
2026-03-24_한화투자증권_LGES,2026-03-24,한화투자증권,LG에너지솔루션,AMPC,0,"1분기 영업적자 1,383억 원은 AMPC 제외 시 3,041억 원 적자로 확대되며, AMPC를 제외한 실질 수익성은 여전히 부진하다",1
2026-03-24_한화투자증권_삼성SDI,2026-03-24,한화투자증권,삼성SDI,ESS,2,"미국 ESS 시장의 탈중국 기조 강화와 STLA JV NCA 라인의 안정적 가동, 2026년 4분기 LFP ESS 양산 개시로 ESS 부문의 본격적 외형 성장이 재개될 전망이다.",1
2026-03-24_한화투자증권_삼성SDI,2026-03-24,한화투자증권,삼성SDI,북미CAPEX,2,"STLA JV의 유휴 EV 라인을 ESS로 빠르게 전환해 2026년 말 미국 ESS Capa 29GWh를 확보, EV 수요 공백을 메울 예정이다.",1
2026-03-24_한화투자증권_삼성SDI,2026-03-24,한화투자증권,삼성SDI,유럽EV,1,유럽 산업가속화법(IAA) 발표에 따라 탈중국 세부지침이 강력하게 구체화될 경우 2025년 40% 수준인 유럽 공장 가동률이 2028년 60% 이상으로 회복될 가능성이 있다.,1
2026-03-24_한화투자증권_삼성SDI,2026-03-24,한화투자증권,삼성SDI,LFP,1,IAA가 소형 전기차 지원에 집중하는 만큼 고전압 미드니켈 및 LFP 등 보급형 배터리 라인업의 조기 확보가 향후 점유율 회복의 관건이 될 것이다.,1
2026-03-24_한화투자증권_삼성SDI,2026-03-24,한화투자증권,삼성SDI,밸류에이션,2,"목표주가를 52만 원으로 상향하고 투자의견 BUY를 유지하며, 삼성디스플레이 지분 매각에 따른 자산가치 재평가도 주가에 긍정적 동력으로 작용할 것으로 판단한다.",1
2026-03-24_한화투자증권_삼성SDI,2026-03-24,한화투자증권,삼성SDI,AMPC,0,"1분기 영업적자는 AMPC 반영 후 3,227억 원이나 AMPC 제외 시 4,045억 원 적자로 확대되는 등 AMPC가 실적에 유의미한 영향을 미치고 있다.",1
2026-03-25_다올투자증권_LGES,2026-03-25,다올투자증권,LGES,ESS,2,"1Q26 ESS·원통형 볼륨 증가가 확인되며 반등 근거가 뚜렷해지고, 빅테크 데이터센터 Capex 급증과 중국산 ESS 수입금지·관세 강화로 미국 ESS 사업 확장세가 2027~28년까지 지속될 전망이다.",1
2026-03-25_다올투자증권_LGES,2026-03-25,다올투자증권,LGES,관세,2,중국산 ESS 수입금지 조치 입법화 및 관세 확대(현행 50% 육박)가 LGES의 미국 ESS 사업 확장에 우호적으로 작용하고 있다.,1
2026-03-25_다올투자증권_LGES,2026-03-25,다올투자증권,LGES,유럽EV,1,글로벌 EV업체의 유럽·중국 판매량 반등과 EU 자동차 부품 원산지 통제(IAA) 정책 공개로 소형(원통형) 전지 판매 회복세가 확인되기 시작했다.,1
2026-03-25_다올투자증권_LGES,2026-03-25,다올투자증권,LGES,밸류에이션,2,"2027년 기준 적정 P/E 47배를 적용해 CATL 대비 약 100% 이상의 프리미엄을 부여했으며, 이는 장기적인 미국 ESS 시장 확대 수혜를 근거로 정당화된다.",1
2026-03-25_다올투자증권_LGES,2026-03-25,다올투자증권,LGES,AMPC,1,"1Q26을 저점으로 영업이익의 계단식 상승을 예상하며, 연간 1.6조원 내외로 추정되는 AMPC가 실적 개선의 핵심 변수로 작용하고 있다.",1
2026-03-25_신영증권_삼성SDI,2026-03-25,신영증권,삼성SDI,전고체,2,황화물계 전고체 기술 리더십이 국내 셀 업체 중 가장 앞서 있다고 평가하며 2027년 하반기 첫 양산을 통해 시장 선점 효과를 기대함.,1
2026-03-25_신영증권_삼성SDI,2026-03-25,신영증권,삼성SDI,전고체,1,수원 파일럿 라인에서 은-탄소 나노복합층 기반 시제품을 다수 고객사에 샘플 공급 중이며 초기 양산은 1GWh 미만 소규모로 추정.,2
2026-03-25_신영증권_삼성SDI,2026-03-25,신영증권,삼성SDI,로봇,1,초기 전고체 전지 양산 제품은 휴머노이드향으로 우선 공급될 전망이며 전기차용 공급은 2028년 전후로 예상.,2
2026-03-25_신영증권_삼성SDI,2026-03-25,신영증권,삼성SDI,ESS,1,유럽 주요 고객향 판매 회복과 미국 ESS 라인 가동이 2026년 실적을 견인하고 LFP ESS 라인 본격 가동으로 2027년 흑자전환을 예상.,2
2026-03-25_신영증권_삼성SDI,2026-03-25,신영증권,삼성SDI,밸류에이션,2,삼성디스플레이 지분 유동화 가능성을 반영해 자산가치 할인율을 50%에서 30%로 축소하며 목표주가를 기존 대비 16% 상향.,1
2026-03-30_교보증권_LGES,2026-03-30,교보증권,LG에너지솔루션,ESS,2,"전력수요 증가와 AI데이터센터 확산, 재생에너지 연계 수요가 맞물리며 ESS 시장이 구조적 성장 국면에 진입했다고 평가하나 초기 비용 부담으로 수익성은 점진적으로 개선되는 흐름으로 판단.",1
2026-03-30_교보증권_LGES,2026-03-30,교보증권,LG에너지솔루션,소형전지,1,일부 지역의 견조한 수요와 제품 믹스 개선으로 소형전지가 안정적 흐름을 유지하며 전사 실적을 방어하는 역할을 수행 중이라고 평가.,1
2026-03-30_교보증권_LGES,2026-03-30,교보증권,LG에너지솔루션,북미EV,-1,"북미 중심의 EV 수요 회복이 지연되고 주요 고객사 가동률도 낮은 수준을 유지해 자동차전지 업황 부진이 지속되나, 전반적으로 바닥을 통과하는 흐름으로 해석.",1
2026-03-30_교보증권_LGES,2026-03-30,교보증권,LG에너지솔루션,전고체,1,전고체·건식전극·나트륨전지 등 차세대 기술 현실화 여부가 중장기 투자 포인트로 제시됨.,1
2026-03-30_교보증권_LGES,2026-03-30,교보증권,LG에너지솔루션,로봇,1,로봇 등 신규 응용처 확장이 현실화되는지가 중장기 투자 포인트로 언급됨.,1
2026-03-30_교보증권_LGES,2026-03-30,교보증권,LG에너지솔루션,밸류에이션,1,"투자의견 Buy와 목표주가 570,000원을 유지하며, 최근 주가는 모회사 지분매각 오버행 우려와 시장 변동성으로 수급 부담을 겪고 있다고 평가.",1
2026-03-30_교보증권_삼성SDI,2026-03-30,교보증권,삼성SDI,유럽EV,-2,유럽 OEM 중심으로 EV 수요 부진이 지속되고 있으며 헝가리 공장 라인 축소 및 전환 등 구조조정이 진행 중이다.,1
2026-03-30_교보증권_삼성SDI,2026-03-30,교보증권,삼성SDI,ESS,2,일부 EV 라인이 ESS로 전환되며 프로젝트 단위 수주 중심으로 확보되고 있고 단가가 높아 자동차 대비 수익성 기반이 상대적으로 안정적인 사업부로 자리잡고 있다.,1
2026-03-30_교보증권_삼성SDI,2026-03-30,교보증권,삼성SDI,LFP,1,향후 투자포인트로 ESS 가동률 상승과 LFP 밸류체인 강화를 제시했다.,1
2026-03-30_교보증권_삼성SDI,2026-03-30,교보증권,삼성SDI,전고체,1,전고체 관련 기대감이 최근 상대적으로 강한 주가 흐름에 반영되고 있다.,1
2026-03-30_교보증권_삼성SDI,2026-03-30,교보증권,삼성SDI,로봇,1,AI 데이터센터용 전력 인프라 투자에 따른 전방 수요 회복과 고출력 특성이 요구되는 휴머노이드향 고객사 확대를 투자포인트로 제시했다.,1
2026-03-30_교보증권_삼성SDI,2026-03-30,교보증권,삼성SDI,소형전지,1,전동공구 중심 수요가 회복되는 흐름이며 글로벌 인프라 투자 확대와 데이터센터 확장으로 저점을 지나는 중이다.,1
2026-03-30_교보증권_삼성SDI,2026-03-30,교보증권,삼성SDI,밸류에이션,2,"삼성디스플레이 지분매각에 따른 재무구조 개선 및 실적 개선 초입 국면을 반영해 목표주가를 420,000원에서 580,000원으로 상향했다.",2
2026-03-31_신영증권_LGES,2026-03-31,신영증권,LG에너지솔루션,ESS,2,북미 ESS CAPA가 2026년 말 60GWh(직전 추정 대비 +10GWh)로 확대되고 ESS 매출이 전년 대비 249% 급증하며 전사 증익을 견인할 전망,1
2026-03-31_신영증권_LGES,2026-03-31,신영증권,LG에너지솔루션,AMPC,-1,단독 법인 생산 ESS 배터리에 대한 고객사의 AMPC 배분 압력으로 2026년 AMPC가 전년 대비 23% 감소할 전망이나 이는 이미 시장 기대치에 대부분 반영됨,1
2026-03-31_신영증권_LGES,2026-03-31,신영증권,LG에너지솔루션,북미EV,-2,얼티엄셀즈 가동 중단과 EV 라인 가동 공백으로 1분기 자동차 전지 매출이 전 분기 대비 24% 감소하고 북미 EV 배터리 판매 둔화가 실적 하방 요인으로 작용,1
2026-03-31_신영증권_LGES,2026-03-31,신영증권,LG에너지솔루션,북미CAPEX,1,"미시간, Nextstar(캐나다), UltiumCells(테네시·랜싱), 혼다 JV의 ESS 라인 전환으로 북미에 5곳의 ESS 거점을 확보할 계획",1
2026-03-31_신영증권_LGES,2026-03-31,신영증권,LG에너지솔루션,유럽EV,1,테슬라의 2월 EU 등록 대수가 전년 대비 29% 증가하며 회복세를 보이고 있음,1
2026-03-31_신영증권_LGES,2026-03-31,신영증권,LG에너지솔루션,소형전지,1,고전압 미드니켈·LFP 공급 확대와 EU 산업 가속화법 수혜로 폴란드 공장 가동률의 점진적 정상화 및 소형전지 매출 10% 이상 증가를 기대,1
2026-03-31_신영증권_LGES,2026-03-31,신영증권,LG에너지솔루션,배터리판매량,1,미국 배터리 판매량이 2026년 38.4GWh로 전년(32.2GWh) 대비 증가하고 2027년 93.3GWh까지 급증할 전망,3
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,ESS,2,미국 공장에서 본격 생산을 시작하며 AMPC 포함 이익률이 mid-single까지 개선되고 2026년 출하량은 19GWh로 +50%YoY 성장할 전망.,1
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,LFP,1,"LFP는 4분기 양산 시작을 목표로 하며, LFP 각형 배터리 생산 시 ESS 고객사향 경쟁력이 한층 올라갈 것으로 기대.",1
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,북미CAPEX,1,2026년까지는 아시아산 물량 관세 영향이 남지만 2027년부터 미국 30GWh 체제로 대응하며 이익률 추가 개선이 가능.,1
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,AMPC,1,미국 ESS 공장 가동으로 AMPC 포함 이익률이 mid-single까지 개선되며 실적 회복의 핵심 동력으로 작용.,1
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,유럽EV,1,"EU CO2 배출규제 준수를 위한 BMW, VW의 전기차 판매 확대 노력 영향으로 유럽 고객사향 EV 물량이 소폭 개선.",1
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,북미EV,0,미국 고객사와는 JV 공장 운영 및 보상금에 대한 논의가 지속 중이며 결과가 기대되나 아직 확정되지 않음.,1
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,전고체,1,2027년 말 전고체 전지 양산 시작 타임라인이 변하지 않았으며 올해 투자가 진행될 전망.,1
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,로봇,1,로봇 등의 어플리케이션에 전고체 전지가 먼저 적용될 가능성이 있어 모멘텀이 유효.,1
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,밸류에이션,2,"삼성디스플레이 지분 매각 결정에 따라 지분가치 적용 기준을 취득가액에서 순자산가치로 변경하며 목표주가를 480,000원에서 550,000원으로 상향.",3
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,소형전지,1,미국 Powertool향 BBU 및 전동공구 중심 판매가 개선되며 적자폭이 축소 중이고 2027년 흑자 회복이 기대됨.,1
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,ESS,2,북미 Starplus Energy 공장의 ESS향 라인전환이 단계적으로 진행되고 ESS 매출의 빠른 성장이 나타나며 하반기 흑자전환을 견인할 것으로 기대.,1
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,AMPC,2,"4Q25 Starplus Energy 1개 라인 전환으로 AMPC 798억원을 수취했고, 4Q26 연환산 10GWh 초과 신규라인 추가 가동에 따라 AMPC 수취 확대로 하반기 흑자전환을 예상.",1
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,북미CAPEX,1,"보유 중인 SDC 지분 15.2%(약 10조원 추정)의 일부 매각을 통해 투자자금을 확보하고, 전년과 유사한 규모의 CAPEX 지출로 2027년 전고체전지 양산 준비 등에 대응할 것으로 예상.",1
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,전고체,1,2027년 다양한 Application향 전고체전지 양산준비를 위해 SDC 지분 매각 등을 통한 신규투자 자금 확보를 기대.,1
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,유럽EV,-1,"유럽 완성차시장 내 EV 침투율은 증가추세이나 주요 고객사향 수주물량에 기반한 xEV향 출하 증가는 기대하기 어려운 상황이며, 다만 상반기 중 현대차그룹향 EV 신차종 공급이 예정.",1
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,소형전지,0,"데이터센터 건설 증가와 연동한 BBU향 매출 증가, Powertool 부문은 작년 하반기 이후 물량 감소가 지속되다 점진적 개선세가 기대되나 상반기 중 소형전지 사업부 흑자전환은 이르다고 평가.",1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,북미EV,-1,북미향 배터리 출하는 어려운 상황이 지속되고 있음,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,유럽EV,2,유럽 전기차 믹스 가속화로 BMW/VW향 출하가 기존 전망 대비 개선되고 2Q26부터 P6 하이니켈 제품이 현대/기아 볼륨 모델에 탑재되며 EV 중대형전지가 본격 회복될 전망,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,ESS,2,북미향 ESS는 2028년 물량까지 전량 수주가 완료된 것으로 기대되며 견조한 출하가 지속될 전망,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,AMPC,1,"2026년 AMPC는 7.6GWh(3,591억원)로 전망되며 ESS CAPA 확대에 따라 지속 증가할 전망",1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,북미CAPEX,1,"2026년말 ESS CAPA 42GWh(울산10, 중국3, 북미29GWh) 확보 예정이며 이 중 AMPC 수취 가능 물량은 29GWh",1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,소형전지,1,데이터센터 건설 증가에 따른 전문가용 전동공구向 출하 증가로 재고가 전년 15개월에서 6개월 수준으로 감소해 적정 수준에 도달할 전망,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,밸류에이션,2,"목표주가를 기존 410,000원에서 500,000원으로 상향하며 투자의견 매수를 유지",1
2026-04-02_신한투자증권_LGES,2026-04-02,신한투자증권,LG에너지솔루션,ESS,2,2026년말 북미 ESS 생산능력을 수요 호조와 점유율 확대를 반영해 기존 50GWh에서 57GWh로 상향 조정하고 ESS 매출은 전년 대비 225% 증가할 전망,1
2026-04-02_신한투자증권_LGES,2026-04-02,신한투자증권,LG에너지솔루션,AMPC,2,AMPC(생산세액공제)가 1.2조원으로 전체 영업이익 중 78%를 차지하며 이익 기여도가 확대되고 있음,1
2026-04-02_신한투자증권_LGES,2026-04-02,신한투자증권,LG에너지솔루션,북미EV,-2,미국 얼티엄셀즈(GM JV) 가동 중단에 따른 판매량 감소로 1분기 자동차 전지 매출이 24% 감소하고 영업이익 적자가 지속될 전망,1
2026-04-02_신한투자증권_LGES,2026-04-02,신한투자증권,LG에너지솔루션,유럽EV,1,유럽 가동률이 고전압 미드니켈 및 LFP 공급 확대에 힘입어 회복되며 하반기 실적 개선 방향성이 유효할 전망,1
2026-04-02_신한투자증권_LGES,2026-04-02,신한투자증권,LG에너지솔루션,소형전지,0,파우치 비수기로 적자전환이 예상되나 북미 EV 고객사의 견조한 차량 판매 효과로 원통형 출하량 증가는 지속될 전망,1
2026-04-02_신한투자증권_LGES,2026-04-02,신한투자증권,LG에너지솔루션,밸류에이션,2,"타이트한 리튬 수급에 따른 판가 방향성 개선과 ESS Capa 확대, 점진적인 EV 회복을 근거로 목표주가 51만원과 매수 의견을 유지하며 실적 저점을 1분기로 판단",1
2026-04-02_유안타증권_삼성SDI,2026-04-02,유안타증권,삼성SDI,ESS,2,"AI 데이터센터향 실시간 부하 대응 수요 확대로 BESS가 핵심 동적 버퍼로 재정의되고, BBU·UPS·SBB 전 계층 라인업과 2026년말 LFP 기반 SBB 2.0 양산을 통해 ESS 중심 수주 확대가 기대된다.",1
2026-04-02_유안타증권_삼성SDI,2026-04-02,유안타증권,삼성SDI,AMPC,2,1분기 ESS 비수기에도 미국 라인 가동이 본격화되며 AMPC 인식이 확대되어 실적 개선을 견인하고 있다.,1
2026-04-02_유안타증권_삼성SDI,2026-04-02,유안타증권,삼성SDI,LFP,1,2026년 말 LFP 기반 SBB 2.0 양산 본격화가 ESS 전 계층 수주 및 외형성장의 모멘텀으로 제시된다.,1
2026-04-02_유안타증권_삼성SDI,2026-04-02,유안타증권,삼성SDI,소형전지,1,파워툴 수요 개선과 BBU 수요 견조가 1분기 컨센서스 상회 실적의 배경으로 언급된다.,1
2026-04-02_유안타증권_삼성SDI,2026-04-02,유안타증권,삼성SDI,밸류에이션,2,"투자의견 Buy와 목표주가 52만원을 유지했으며, SDC 지분 매각 재원 활용 시 재무구조 개선 및 성장 모멘텀을 반영해 기존 목표주가 이상의 업사이드 여력이 충분하다고 판단한다.",1
2026-04-02_유안타증권_삼성SDI,2026-04-02,유안타증권,삼성SDI,북미CAPEX,1,SDC 지분 매각으로 확보될 약 10조원의 재원을 북미 ESS 시장 대응 및 차세대 배터리 양산 가속화에 집중 투입할 계획이다.,1
2026-04-06_하나증권_산업,2026-04-06,하나증권,LG에너지솔루션,ESS,2,2026년 ESS 부문 매출이 전년대비 3배 수준 증가할 것으로 예상되며 EV 기대감이 낮아진 지금 오히려 밸류에이션 매력이 부각되어 매수를 권고한다.,1
2026-04-06_하나증권_산업,2026-04-06,하나증권,삼성SDI,ESS,2,ESS 성장축이 친환경에서 안보로 이동하며 실적과 Valuation factor 모두 견조한 상황으로 매수를 권고한다.,1
2026-04-06_하나증권_산업,2026-04-06,하나증권,SK온,북미CAPEX,-1,"SK on은 사업 효율화를 위해 조지아 1공장 가동을 잠정 중단했으며, 미국 흑연 업체 Westwater Resources와 체결했던 3.4만톤 규모 천연흑연 조달 계약도 서면으로 해지 통보했다.",3
2026-04-06_하나증권_산업,2026-04-06,하나증권,LG에너지솔루션,북미EV,1,LG에너지솔루션은 캐나다 '넥스트스타 에너지' 법인 인수를 당초 계획보다 3개월 앞당겨 1Q26에 마무리했다.,3
2026-04-06_하나증권_산업,2026-04-06,하나증권,테슬라,ESS,0,"테슬라의 1분기 ESS 설치량은 YoY -15%, QoQ -38% 감소했으나 B2C 기반 사업 특성상 월/분기별 변동폭이 커 이를 수요 둔화로 해석하기는 무리가 있다고 판단한다.",1
2026-04-07_상상인증권_삼성SDI,2026-04-07,상상인증권,삼성SDI,ESS,2,북미 ESS 장기 수요가 기존 전망치를 +30% YoY 상회할 것으로 전망되어 Starplus Energy(SPE) 1공장 생산능력 확대와 2028년 이후 이익 증분을 목표주가에 반영했다.,1
2026-04-07_상상인증권_삼성SDI,2026-04-07,상상인증권,삼성SDI,북미CAPEX,1,"SPE 1공장은 4Q25 연산 8GWh 1개라인 가동에 이어 26년 말 기준 연산 29-30GWh로 확대되며, 2027년 말 완공 목표로 GM과 합작법인 지분 구성 변경이 진행 중이고 SPE 2공장 투자는 보류 중이다.",1
2026-04-07_상상인증권_삼성SDI,2026-04-07,상상인증권,삼성SDI,AMPC,1,SPE 1공장 가동에 이어 2028년부터 추가적인 AMPC 수혜를 기대할 수 있다.,1
2026-04-07_상상인증권_삼성SDI,2026-04-07,상상인증권,삼성SDI,북미EV,-1,"2026-2027년 BMW향 추가 출하 감소 가능성이 우려 요인이나, 신규 고객사 물량 추가를 통한 상쇄가 예상된다.",1
2026-04-07_상상인증권_삼성SDI,2026-04-07,상상인증권,삼성SDI,중국경쟁,1,일부 업체들의 ESS 시장 진출 시도(중국과의 기술제휴)는 사실상의 필수요건이 아니라 PFE 요건 강화로 어려워질 것으로 예상되어 우려가 제한적이다.,1
2026-04-07_상상인증권_삼성SDI,2026-04-07,상상인증권,삼성SDI,밸류에이션,2,"투자의견 매수를 유지하고 목표주가를 450,000원에서 600,000원으로 상향 조정했다.",1
2026-04-08_DB증권_LGES,2026-04-08,DB증권,LG에너지솔루션,AMPC,2,AMPC 회계처리가 영업이익뿐 아니라 매출에도 반영되도록 변경되었고 ESS AMPC 고객사 공유 수준이 과반 이하로 추정되어 불확실성이 해소되었다고 평가.,1
2026-04-08_DB증권_LGES,2026-04-08,DB증권,LG에너지솔루션,ESS,1,"ESS는 램프업 및 라인전환 비용 부담으로 1Q26 AMPC 제외시 BEP 수준이나, 북미 생산 안정화로 하반기 이익률 개선을 전망.",1
2026-04-08_DB증권_LGES,2026-04-08,DB증권,LG에너지솔루션,북미CAPEX,1,신속한 라인 전환으로 2026년말 북미 ESS CAPA를 50GWh에서 60GWh로 확대할 계획이라고 언급.,1
2026-04-08_DB증권_LGES,2026-04-08,DB증권,LG에너지솔루션,LFP,1,유럽 르노향 LFP 배터리 출하가 시작되며 중대형 전지 가동률이 개선될 것으로 전망.,1
2026-04-08_DB증권_LGES,2026-04-08,DB증권,LG에너지솔루션,46파이,1,46파이 배터리도 하반기 출하 시작 가능성이 있다고 언급.,1
2026-04-08_DB증권_LGES,2026-04-08,DB증권,LG에너지솔루션,소형전지,1,Tesla 신규모델의 유럽 및 아시아 출시 확대로 소형전지 실적 개선세가 지속될 것으로 전망.,1
2026-04-08_DB증권_LGES,2026-04-08,DB증권,LG에너지솔루션,유럽EV,1,유럽 르노향 LFP 및 폭스바겐향 고전압 미드니켈 배터리 출하 시작으로 유럽 고객사向 가동률이 개선될 것으로 전망.,1
2026-04-08_IBK투자증권_LGES,2026-04-08,IBK투자증권,LG에너지솔루션,AMPC,-1,AMPC를 기타영업수익에서 매출로 편입하는 회계 표기 변경으로 외형은 커져 보이나 실질 수익성 개선 효과는 아니며 실적 해석에 혼선을 유발.,1
2026-04-08_IBK투자증권_LGES,2026-04-08,IBK투자증권,LG에너지솔루션,ESS,0,"ESS 고정비 부담이 1Q26 손익 악화 요인으로 작용했으나 AMPC 1,897억원 중 95%가 ESS向으로 추정되어 정책 지원 효과는 여전히 크게 기여.",1
2026-04-08_IBK투자증권_LGES,2026-04-08,IBK투자증권,LG에너지솔루션,북미EV,-1,북미향 EV 판매량이 예상 대비 부진하며 1Q26 손익 악화 요인으로 작용.,1
2026-04-08_IBK투자증권_LGES,2026-04-08,IBK투자증권,LG에너지솔루션,유럽EV,-1,유럽향 EV 판매량도 예상 대비 부진하며 손익에 부담으로 작용.,1
2026-04-08_IBK투자증권_LGES,2026-04-08,IBK투자증권,LG에너지솔루션,배터리판매량,-1,북미·유럽향 EV 판매 부진으로 매출액을 제외한 실질 영업이익이 컨센서스를 하회.,1
2026-04-08_IBK투자증권_LGES,2026-04-08,IBK투자증권,LG에너지솔루션,북미CAPEX,0,"LGES 북미 배터리 생산 CAPA는 288GWh로 확장되었으나 Honda 라인은 전동화 계획 백지화로 가동 미정, 미시간(랜싱)은 정확한 CAPA 미정으로 실행 불확실성 상존.",2
2026-04-08_NH투자증권_LGES,2026-04-08,NH투자증권,LG에너지솔루션,ESS,2,"선제적 Capa 확보로 2026년 ESS 매출액 8.3조원(+210% y-y)이 기대되며, 1Q26에도 ESS 매출이 q-q +32% 증가하며 고성장을 이어감.",1
2026-04-08_NH투자증권_LGES,2026-04-08,NH투자증권,LG에너지솔루션,유럽EV,2,"테슬라의 26년 1~2월 유럽 판매가 12개월 만에 y-y 플러스 전환됐고 3월 판매는 더 가속화되고 있으며, 4/10 네덜란드 FSD 승인 시 하반기 유럽 전역 확대에 따른 추가 성장 여지도 있음.",1
2026-04-08_NH투자증권_LGES,2026-04-08,NH투자증권,LG에너지솔루션,밸류에이션,2,모회사 주총(3/31) 이후 주주환원 압박에 따른 오버행 리스크가 해소된 만큼 테슬라·ESS 모멘텀이 부각되며 경쟁사 대비 프리미엄을 다시 인정받을 전망.,1
2026-04-08_NH투자증권_LGES,2026-04-08,NH투자증권,LG에너지솔루션,AMPC,-1,"1Q26 AMPC는 1,897억원으로 y-y -59%, q-q -43% 감소했고, 이번 분기부터 AMPC를 매출액에도 반영하기 시작함.",1
2026-04-08_NH투자증권_LGES,2026-04-08,NH투자증권,LG에너지솔루션,배터리판매량,-1,"1Q26 자동차 부문 매출이 q-q -16% 감소하고 ESS 고정비 부담까지 겹쳐 영업이익이 컨센서스를 하회했으나, 매출 자체는 컨센서스를 상회하며 실적 저점을 확인한 것으로 판단.",1
2026-04-08_NH투자증권_LGES,2026-04-08,NH투자증권,LG에너지솔루션,로봇,1,목표주가 산출 시 적용 배수에 휴머노이드 시장 개화 기대를 반영해 다운사이클 평균 대비 10% 할증을 부여함.,7
2026-04-08_iM증권_LGES,2026-04-08,iM증권,LG에너지솔루션,ESS,2,미국 ESS 라인 가동 확대와 AIDC발 수요 증가에 힘입어 ESS가 핵심 성장동력으로 부상하며 1Q26 ESS 출하량이 전분기 대비 35% 증가한 7GWh를 기록했다.,1
2026-04-08_iM증권_LGES,2026-04-08,iM증권,LG에너지솔루션,북미EV,-2,미국 EV 보조금 종료 이후 판매가 5개월 연속 30%대 역성장하며 GM 합작법인 얼티엄셀즈가 상반기 셧다운에 들어가 상반기 미국향 물량이 사실상 없을 것으로 예상된다.,1
2026-04-08_iM증권_LGES,2026-04-08,iM증권,LG에너지솔루션,유럽EV,1,유럽향 EV 배터리 수요는 LFP와 미드니켈 중심으로 점진적인 회복세를 보이며 긍정적 요인으로 작용하고 있다.,1
2026-04-08_iM증권_LGES,2026-04-08,iM증권,LG에너지솔루션,중국경쟁,2,OBBBA 이후 PFE 규제 강화로 중국산 배터리를 활용한 프로젝트 추진이 어려워지며 비중국 공급망을 보유한 동사의 전략적 가치가 높아지고 있다.,1
2026-04-08_iM증권_LGES,2026-04-08,iM증권,LG에너지솔루션,AMPC,0,"1Q26부터 AMPC(약 1,900억원)의 회계 표시 방식이 기타영업수익에서 매출·영업이익 항목으로 변경되어 매출 서프라이즈에 일부 기여했다.",1
2026-04-08_iM증권_LGES,2026-04-08,iM증권,LG에너지솔루션,밸류에이션,1,국내 이차전지 셀·소재 업체들의 EPS 컨센서스 하향 조정 흐름이 마무리 국면에 진입하고 있다는 점에서 매수 의견과 목표주가 56만원을 유지한다.,1
2026-04-08_교보증권_LGES,2026-04-08,교보증권,LGES,AMPC,-1,"1Q26 잠정 영업이익 -2,078억원은 IRA AMPC 세액공제 포함 수치이며, AMPC 제외 시 영업이익은 -3,975억원(OPM -6.1%)으로 저조해 세액공제 효과 없이는 수익성이 크게 약화된다.",1
